ANDAR,CORREDOR,SKU,PECAS
0,115,SKU_304,17
0,115,SKU_305,56
0,115,SKU_306,167
0,115,SKU_204,64
0,115,SKU_208,52
0,115,SKU_19643,71
0,115,SKU_1860,117
0,115,SKU_857,174
0,115,SKU_327,273
0,115,SKU_328,51
0,115,SKU_4074,139
0,115,SKU_4078,223
0,115,SKU_11209,39
0,115,SKU_19264,14
0,115,SKU_21597,50
0,115,SKU_19270,55
0,116,SKU_17048,175
0,116,SKU_17049,86
0,116,SKU_17050,14
0,116,SKU_17024,1
0,116,SKU_17904,83
0,116,SKU_19459,116
0,116,SKU_17194,3
0,116,SKU_17807,475
0,116,SKU_17184,107
0,116,SKU_17113,994
0,116,SKU_17199,2
0,116,SKU_19401,51
0,116,SKU_16959,32
0,116,SKU_16171,2
0,116,SKU_10351,10
0,117,SKU_278,70
0,117,SKU_13329,135
0,117,SKU_1671,60
0,117,SKU_13772,18
0,117,SKU_13773,22
0,117,SKU_21920,50
0,117,SKU_21439,18
0,117,SKU_13811,279
0,117,SKU_13812,243
0,117,SKU_151,122
0,117,SKU_15447,24
0,117,SKU_17640,16
0,117,SKU_20851,51
0,117,SKU_20533,119
0,117,SKU_20584,209
0,117,SKU_20856,109
0,117,SKU_21842,7
0,117,SKU_862,98
0,117,SKU_1131,48
0,117,SKU_317,80
0,117,SKU_301,92
0,117,SKU_17925,117
0,117,SKU_17382,6
0,117,SKU_3916,117
0,117,SKU_9569,18
0,117,SKU_1166,85
0,117,SKU_1224,40
0,117,SKU_1225,73
0,117,SKU_2022,8
0,117,SKU_2025,41
0,117,SKU_1936,98
0,117,SKU_2448,145
0,117,SKU_1995,47
0,117,SKU_2720,90
0,117,SKU_9803,33
0,117,SKU_4775,75
0,117,SKU_831,174
0,117,SKU_16854,233
0,117,SKU_19786,3
0,117,SKU_19231,171
0,117,SKU_19232,42
0,117,SKU_302,97
0,117,SKU_306,187
0,117,SKU_16966,25
0,117,SKU_21102,6
0,117,SKU_21103,100
0,117,SKU_851,95
0,117,SKU_3594,48
0,117,SKU_1860,91
0,117,SKU_328,53
0,117,SKU_329,54
0,117,SKU_19270,43
0,118,SKU_19336,52
0,118,SKU_17046,2
0,118,SKU_17048,2
0,118,SKU_17049,52
0,118,SKU_17063,38
0,118,SKU_17023,19
0,118,SKU_17134,1
0,118,SKU_17904,188
0,118,SKU_366,110
0,118,SKU_18031,1
0,118,SKU_19345,52
0,118,SKU_17041,448
0,118,SKU_17807,574
0,118,SKU_17113,416
0,118,SKU_17199,300
0,118,SKU_17264,13
0,118,SKU_17200,48
0,118,SKU_19401,26
0,118,SKU_19347,93
0,118,SKU_16853,102
0,118,SKU_19543,1
0,118,SKU_22073,4
0,118,SKU_17341,16
0,118,SKU_7464,45
0,118,SKU_200,75
0,119,SKU_19338,74
0,119,SKU_1028,97
0,119,SKU_13128,52
0,119,SKU_18031,65
0,119,SKU_19371,154
0,119,SKU_21921,45
0,119,SKU_14288,74
0,119,SKU_13636,77
0,119,SKU_13810,1
0,119,SKU_13928,81
0,119,SKU_2987,10
0,119,SKU_20852,2
0,119,SKU_19211,78
0,119,SKU_2715,47
0,119,SKU_41,87
0,119,SKU_1131,88
0,119,SKU_1200,1
0,119,SKU_3977,36
0,119,SKU_1534,40
0,119,SKU_317,83
0,119,SKU_1778,45
0,119,SKU_1779,39
0,119,SKU_17258,18
0,119,SKU_17925,222
0,119,SKU_5182,95
0,119,SKU_2658,141
0,119,SKU_1165,35
0,119,SKU_2023,4
0,119,SKU_2025,25
0,119,SKU_22078,23
0,119,SKU_4775,470
0,119,SKU_4776,10
0,119,SKU_4883,157
0,119,SKU_17627,90
0,119,SKU_19785,8
0,119,SKU_19788,112
0,119,SKU_19231,160
0,119,SKU_19232,101
0,119,SKU_14341,67
0,119,SKU_10203,17
0,119,SKU_302,205
0,119,SKU_303,30
0,119,SKU_305,83
0,119,SKU_306,47
0,119,SKU_13085,40
0,119,SKU_13387,67
0,119,SKU_16858,344
0,119,SKU_16859,13
0,119,SKU_20718,1
0,119,SKU_16968,81
0,119,SKU_21103,86
0,119,SKU_19240,154
0,119,SKU_1860,175
0,119,SKU_855,53
0,119,SKU_20919,28
0,119,SKU_927,49
0,119,SKU_928,97
0,119,SKU_20723,50
0,119,SKU_4079,149
0,119,SKU_9263,29
0,119,SKU_11209,41
0,119,SKU_19268,114
0,120,SKU_17048,69
0,120,SKU_17049,56
0,120,SKU_17050,365
0,120,SKU_20384,4
0,120,SKU_17904,237
0,120,SKU_4,2
0,120,SKU_17148,49
0,120,SKU_17037,53
0,120,SKU_19772,116
0,120,SKU_17109,1
0,120,SKU_17041,333
0,120,SKU_17184,67
0,120,SKU_17199,104
0,120,SKU_670,79
0,120,SKU_2701,1
0,120,SKU_19404,1
0,120,SKU_267,27
0,120,SKU_21842,120
0,120,SKU_13055,2
0,120,SKU_200,2
0,120,SKU_16965,25
0,121,SKU_241,29
0,121,SKU_19450,90
0,121,SKU_19451,57
0,121,SKU_13022,305
0,121,SKU_19346,22
0,121,SKU_19396,117
0,121,SKU_121,47
0,121,SKU_13329,1
0,121,SKU_1670,64
0,121,SKU_21919,113
0,121,SKU_13096,80
0,121,SKU_13636,12
0,121,SKU_15358,96
0,121,SKU_19957,88
0,121,SKU_17612,15
0,121,SKU_20851,209
0,121,SKU_20584,41
0,121,SKU_20856,1
0,121,SKU_19211,144
0,121,SKU_896,106
0,121,SKU_41,171
0,121,SKU_1531,35
0,121,SKU_317,112
0,121,SKU_319,62
0,121,SKU_301,162
0,121,SKU_13434,101
0,121,SKU_1778,29
0,121,SKU_17925,234
0,121,SKU_1162,187
0,121,SKU_1867,22
0,121,SKU_7347,38
0,121,SKU_9569,32
0,121,SKU_1165,2
0,121,SKU_1224,41
0,121,SKU_1226,39
0,121,SKU_16065,189
0,121,SKU_1939,21
0,121,SKU_2449,113
0,121,SKU_13015,83
0,121,SKU_2720,2
0,121,SKU_4776,46
0,121,SKU_17303,89
0,121,SKU_2059,25
0,121,SKU_16854,556
0,121,SKU_16855,229
0,121,SKU_16857,105
0,121,SKU_19232,259
0,121,SKU_302,40
0,121,SKU_303,101
0,121,SKU_305,113
0,121,SKU_16858,75
0,121,SKU_16859,7
0,121,SKU_16860,142
0,121,SKU_1860,60
0,121,SKU_17840,90
0,121,SKU_7349,27
0,121,SKU_13017,12
0,121,SKU_19320,8
0,121,SKU_327,46
0,121,SKU_328,53
0,121,SKU_329,51
0,121,SKU_4074,51
0,121,SKU_332,59
0,122,SKU_19336,99
0,122,SKU_17050,3
0,122,SKU_17062,211
0,122,SKU_17024,1
0,122,SKU_19459,261
0,122,SKU_19421,2
0,122,SKU_19422,37
0,122,SKU_17030,1
0,122,SKU_17066,1
0,122,SKU_12999,1
0,122,SKU_17073,1
0,122,SKU_17041,6
0,122,SKU_17250,60
0,122,SKU_17110,32
0,122,SKU_17807,34
0,122,SKU_17112,28
0,122,SKU_17184,213
0,122,SKU_383,12
0,122,SKU_17199,80
0,122,SKU_442,116
0,122,SKU_670,54
0,122,SKU_2857,61
0,122,SKU_20563,1
0,122,SKU_17210,2
0,122,SKU_17505,10
0,122,SKU_200,63
0,122,SKU_126,26
0,122,SKU_16965,12
0,123,SKU_19450,76
0,123,SKU_19217,51
0,123,SKU_13022,59
0,123,SKU_13347,142
0,123,SKU_19346,112
0,123,SKU_19297,15
0,123,SKU_19402,92
0,123,SKU_13892,126
0,123,SKU_21921,121
0,123,SKU_395,154
0,123,SKU_2894,95
0,123,SKU_15477,134
0,123,SKU_20851,49
0,123,SKU_20852,55
0,123,SKU_20584,251
0,123,SKU_19300,52
0,123,SKU_20734,159
0,123,SKU_2632,98
0,123,SKU_1512,96
0,123,SKU_745,91
0,123,SKU_318,73
0,123,SKU_1780,38
0,123,SKU_19306,68
0,123,SKU_3027,60
0,123,SKU_3916,75
0,123,SKU_2658,68
0,123,SKU_9570,26
0,123,SKU_1224,100
0,123,SKU_19529,71
0,123,SKU_3385,126
0,123,SKU_3487,18
0,123,SKU_16854,99
0,123,SKU_16855,188
0,123,SKU_15676,96
0,123,SKU_14340,98
0,123,SKU_10205,48
0,123,SKU_13084,49
0,123,SKU_19309,19
0,123,SKU_19240,79
0,123,SKU_225,28
0,123,SKU_11209,83
0,123,SKU_19448,46
0,123,SKU_332,141
0,124,SKU_19336,51
0,124,SKU_17045,3
0,124,SKU_17046,1
0,124,SKU_17048,1
0,124,SKU_17049,94
0,124,SKU_17050,45
0,124,SKU_17062,58
0,124,SKU_17134,1
0,124,SKU_17904,80
0,124,SKU_17027,1
0,124,SKU_17030,3
0,124,SKU_17067,1
0,124,SKU_1395,1
0,124,SKU_17109,38
0,124,SKU_17041,1
0,124,SKU_266,37
0,124,SKU_17807,66
0,124,SKU_17184,621
0,124,SKU_17113,201
0,124,SKU_19559,21
0,124,SKU_19532,176
0,124,SKU_17780,99
0,124,SKU_19401,122
0,124,SKU_19477,392
0,124,SKU_16959,45
0,124,SKU_176,1
0,124,SKU_13055,1
0,124,SKU_200,150
0,124,SKU_126,873
0,125,SKU_20007,84
0,125,SKU_19451,137
0,125,SKU_1028,1
0,125,SKU_17085,100
0,125,SKU_52,67
0,125,SKU_13022,786
0,125,SKU_21821,88
0,125,SKU_21823,66
0,125,SKU_19371,19
0,125,SKU_21850,42
0,125,SKU_754,109
0,125,SKU_13242,29
0,125,SKU_21918,17
0,125,SKU_21921,214
0,125,SKU_395,73
0,125,SKU_14288,104
0,125,SKU_149,48
0,125,SKU_2899,39
0,125,SKU_20851,161
0,125,SKU_20852,45
0,125,SKU_20584,67
0,125,SKU_20769,1
0,125,SKU_1129,22
0,125,SKU_41,250
0,125,SKU_1131,50
0,125,SKU_1133,25
0,125,SKU_228,13
0,125,SKU_1780,36
0,125,SKU_17258,211
0,125,SKU_13116,14
0,125,SKU_17926,47
0,125,SKU_7488,11
0,125,SKU_3914,61
0,125,SKU_3915,110
0,125,SKU_3916,167
0,125,SKU_1224,79
0,125,SKU_958,1
0,125,SKU_15257,43
0,125,SKU_15259,31
0,125,SKU_3415,15
0,125,SKU_3487,58
0,125,SKU_302,108
0,125,SKU_305,98
0,125,SKU_306,151
0,125,SKU_19311,13
0,125,SKU_17840,55
0,125,SKU_13019,38
0,125,SKU_19263,47
0,125,SKU_328,235
0,125,SKU_4074,54
0,125,SKU_9263,40
0,125,SKU_20198,62
0,125,SKU_20200,35
0,126,SKU_19336,81
0,126,SKU_13064,1
0,126,SKU_17130,11
0,126,SKU_17062,206
0,126,SKU_17063,252
0,126,SKU_17023,283
0,126,SKU_18074,1
0,126,SKU_17134,1
0,126,SKU_17904,182
0,126,SKU_17148,99
0,126,SKU_17029,144
0,126,SKU_17067,36
0,126,SKU_17068,24
0,126,SKU_17032,1
0,126,SKU_366,233
0,126,SKU_17194,77
0,126,SKU_17248,57
0,126,SKU_17041,1
0,126,SKU_17110,1
0,126,SKU_17112,10
0,126,SKU_17184,1089
0,126,SKU_17113,51
0,126,SKU_17264,32
0,126,SKU_19558,9
0,126,SKU_19559,2
0,126,SKU_19398,4
0,126,SKU_19532,152
0,126,SKU_216,16
0,126,SKU_19401,104
0,126,SKU_2985,60
0,126,SKU_17114,20
0,126,SKU_200,208
0,126,SKU_126,292
0,126,SKU_488,42
0,126,SKU_212,32
0,127,SKU_18,50
0,127,SKU_52,258
0,127,SKU_19346,240
0,127,SKU_19564,38
0,127,SKU_19402,6
0,127,SKU_754,57
0,127,SKU_13892,162
0,127,SKU_2895,148
0,127,SKU_15401,46
0,127,SKU_4985,2
0,127,SKU_20850,53
0,127,SKU_20852,230
0,127,SKU_20584,176
0,127,SKU_19211,448
0,127,SKU_19756,8
0,127,SKU_1007,14
0,127,SKU_896,207
0,127,SKU_862,210
0,127,SKU_989,286
0,127,SKU_1417,154
0,127,SKU_1129,246
0,127,SKU_1131,105
0,127,SKU_864,475
0,127,SKU_3247,30
0,127,SKU_317,3
0,127,SKU_319,77
0,127,SKU_17258,224
0,127,SKU_17927,95
0,127,SKU_3027,108
0,127,SKU_3916,153
0,127,SKU_9571,30
0,127,SKU_1224,77
0,127,SKU_1225,118
0,127,SKU_1751,73
0,127,SKU_1973,70
0,127,SKU_210,7
0,127,SKU_16854,47
0,127,SKU_16856,109
0,127,SKU_19785,77
0,127,SKU_19232,46
0,127,SKU_14341,73
0,127,SKU_303,1
0,127,SKU_306,218
0,127,SKU_13084,84
0,127,SKU_3501,194
0,127,SKU_515,227
0,127,SKU_21104,152
0,127,SKU_13017,90
0,127,SKU_329,50
0,127,SKU_4074,56
0,127,SKU_4076,71
0,127,SKU_9263,19
0,127,SKU_11209,48
0,127,SKU_332,66
0,127,SKU_334,76
0,127,SKU_21596,92
0,127,SKU_21597,103
0,127,SKU_12895,20
0,127,SKU_12756,60
0,128,SKU_19451,46
0,128,SKU_17063,118
0,128,SKU_17026,1
0,128,SKU_17904,1
0,128,SKU_17028,1
0,128,SKU_17029,170
0,128,SKU_17166,115
0,128,SKU_17041,9
0,128,SKU_20295,86
0,128,SKU_17183,1
0,128,SKU_19401,4
0,128,SKU_1701,1
0,128,SKU_17114,44
0,128,SKU_2754,1
0,128,SKU_126,85
0,128,SKU_488,9
0,128,SKU_9551,52
0,128,SKU_16855,327
0,129,SKU_241,190
0,129,SKU_19215,411
0,129,SKU_19216,159
0,129,SKU_17085,133
0,129,SKU_17074,33
0,129,SKU_21850,75
0,129,SKU_19346,329
0,129,SKU_19396,83
0,129,SKU_19564,15
0,129,SKU_19402,84
0,129,SKU_1672,204
0,129,SKU_395,77
0,129,SKU_21436,152
0,129,SKU_13299,61
0,129,SKU_13096,242
0,129,SKU_13262,119
0,129,SKU_13053,51
0,129,SKU_20851,366
0,129,SKU_20852,118
0,129,SKU_19211,15
0,129,SKU_20770,226
0,129,SKU_20734,31
0,129,SKU_989,101
0,129,SKU_1129,70
0,129,SKU_41,80
0,129,SKU_1132,34
0,129,SKU_1133,73
0,129,SKU_864,2
0,129,SKU_319,139
0,129,SKU_230,49
0,129,SKU_1780,12
0,129,SKU_17258,70
0,129,SKU_3914,117
0,129,SKU_3915,39
0,129,SKU_3916,66
0,129,SKU_1225,80
0,129,SKU_1226,82
0,129,SKU_9578,106
0,129,SKU_1575,51
0,129,SKU_16854,63
0,129,SKU_16855,248
0,129,SKU_16856,40
0,129,SKU_16857,80
0,129,SKU_19232,93
0,129,SKU_19234,58
0,129,SKU_305,86
0,129,SKU_306,357
0,129,SKU_16860,510
0,129,SKU_16861,172
0,129,SKU_425,8
0,129,SKU_17314,50
0,129,SKU_21104,19
0,129,SKU_3597,82
0,129,SKU_2007,1
0,129,SKU_20252,290
0,129,SKU_21116,96
0,129,SKU_329,375
0,129,SKU_9263,13
0,129,SKU_11209,82
0,129,SKU_12756,119
0,130,SKU_17049,1
0,130,SKU_17023,227
0,130,SKU_17029,75
0,130,SKU_17066,1
0,130,SKU_19498,1
0,130,SKU_17250,96
0,130,SKU_17184,514
0,130,SKU_17199,2
0,130,SKU_19559,3
0,130,SKU_19427,54
0,130,SKU_216,15
0,130,SKU_19477,11
0,130,SKU_14260,88
0,130,SKU_20663,2
0,130,SKU_200,17
0,130,SKU_16855,45
0,131,SKU_278,58
0,131,SKU_19214,65
0,131,SKU_19451,37
0,131,SKU_13022,109
0,131,SKU_130,232
0,131,SKU_21850,59
0,131,SKU_19396,70
0,131,SKU_645,14
0,131,SKU_21919,50
0,131,SKU_13651,305
0,131,SKU_14278,53
0,131,SKU_14288,167
0,131,SKU_13810,37
0,131,SKU_13259,51
0,131,SKU_13262,227
0,131,SKU_152,79
0,131,SKU_15401,137
0,131,SKU_13053,123
0,131,SKU_19211,29
0,131,SKU_20770,255
0,131,SKU_19756,360
0,131,SKU_2632,93
0,131,SKU_3247,3
0,131,SKU_865,64
0,131,SKU_745,236
0,131,SKU_1534,69
0,131,SKU_319,539
0,131,SKU_301,120
0,131,SKU_17258,121
0,131,SKU_17926,5
0,131,SKU_17927,317
0,131,SKU_3314,69
0,131,SKU_7489,61
0,131,SKU_2658,69
0,131,SKU_1224,34
0,131,SKU_1225,42
0,131,SKU_1226,24
0,131,SKU_1935,61
0,131,SKU_2720,197
0,131,SKU_16854,66
0,131,SKU_16855,108
0,131,SKU_16857,150
0,131,SKU_15676,71
0,131,SKU_14340,230
0,131,SKU_14341,195
0,131,SKU_14342,59
0,131,SKU_9560,23
0,131,SKU_16861,320
0,131,SKU_515,144
0,131,SKU_2007,24
0,131,SKU_15186,54
0,131,SKU_15239,23
0,131,SKU_13019,158
0,131,SKU_4076,65
0,131,SKU_11208,15
0,131,SKU_331,77
0,131,SKU_21596,64
0,131,SKU_21597,178
0,131,SKU_21599,35
0,132,SKU_20005,92
0,132,SKU_17054,210
0,132,SKU_17062,142
0,132,SKU_17023,332
0,132,SKU_21,1
0,132,SKU_17024,2
0,132,SKU_17026,2
0,132,SKU_17147,1
0,132,SKU_17029,635
0,132,SKU_17070,1
0,132,SKU_19497,20
0,132,SKU_19498,1
0,132,SKU_17166,234
0,132,SKU_17074,1
0,132,SKU_17180,1
0,132,SKU_1395,4
0,132,SKU_17041,1
0,132,SKU_17111,894
0,132,SKU_17184,66
0,132,SKU_19532,100
0,132,SKU_19347,8
0,132,SKU_650,1
0,132,SKU_19376,143
0,132,SKU_14260,187
0,132,SKU_153,22
0,132,SKU_17114,189
0,132,SKU_19211,430
0,133,SKU_20006,109
0,133,SKU_17120,159
0,133,SKU_19217,157
0,133,SKU_17085,53
0,133,SKU_13022,288
0,133,SKU_13024,8
0,133,SKU_21823,2
0,133,SKU_21850,151
0,133,SKU_19574,52
0,133,SKU_1409,343
0,133,SKU_21920,59
0,133,SKU_13281,251
0,133,SKU_21438,3
0,133,SKU_14288,107
0,133,SKU_13261,34
0,133,SKU_13262,268
0,133,SKU_12991,41
0,133,SKU_19958,26
0,133,SKU_20848,100
0,133,SKU_20850,277
0,133,SKU_20851,312
0,133,SKU_20852,613
0,133,SKU_41,38
0,133,SKU_1132,124
0,133,SKU_1531,244
0,133,SKU_229,55
0,133,SKU_1777,163
0,133,SKU_3027,205
0,133,SKU_1225,81
0,133,SKU_14099,2
0,133,SKU_2648,21
0,133,SKU_4406,54
0,133,SKU_4883,282
0,133,SKU_18204,165
0,133,SKU_16856,47
0,133,SKU_16857,40
0,133,SKU_14339,57
0,133,SKU_14341,71
0,133,SKU_19249,12
0,133,SKU_19643,283
0,133,SKU_10248,45
0,133,SKU_10249,47
0,133,SKU_10250,29
0,133,SKU_1859,28
0,133,SKU_13017,58
0,133,SKU_13019,96
0,133,SKU_4076,75
0,133,SKU_11208,35
0,133,SKU_331,123
0,133,SKU_19271,142
0,134,SKU_20005,40
0,134,SKU_17062,171
0,134,SKU_17063,4
0,134,SKU_17023,551
0,134,SKU_19391,31
0,134,SKU_17027,1
0,134,SKU_17029,1
0,134,SKU_17030,1
0,134,SKU_17067,1
0,134,SKU_17071,1
0,134,SKU_13648,17
0,134,SKU_17248,12
0,134,SKU_17041,3
0,134,SKU_20295,2
0,134,SKU_17111,1389
0,134,SKU_17200,2
0,134,SKU_19427,13
0,134,SKU_1379,1
0,134,SKU_19376,18
0,134,SKU_3705,1
0,134,SKU_14260,1
0,134,SKU_319,65
0,134,SKU_13057,1
0,134,SKU_1226,38
0,134,SKU_1971,6
0,134,SKU_1995,37
0,135,SKU_278,86
0,135,SKU_20006,21
0,135,SKU_19216,100
0,135,SKU_17085,258
0,135,SKU_130,28
0,135,SKU_19219,80
0,135,SKU_19220,30
0,135,SKU_19221,40
0,135,SKU_19537,111
0,135,SKU_1672,76
0,135,SKU_13242,21
0,135,SKU_610,9
0,135,SKU_21438,62
0,135,SKU_14080,453
0,135,SKU_14211,585
0,135,SKU_14278,573
0,135,SKU_14083,59
0,135,SKU_14288,33
0,135,SKU_13812,25
0,135,SKU_13928,52
0,135,SKU_13259,78
0,135,SKU_13262,44
0,135,SKU_711,58
0,135,SKU_15401,140
0,135,SKU_19205,94
0,135,SKU_20850,54
0,135,SKU_20852,62
0,135,SKU_20858,50
0,135,SKU_20859,173
0,135,SKU_20770,91
0,135,SKU_19756,172
0,135,SKU_988,44
0,135,SKU_989,15
0,135,SKU_1129,21
0,135,SKU_41,50
0,135,SKU_1132,29
0,135,SKU_1133,71
0,135,SKU_87,58
0,135,SKU_1531,70
0,135,SKU_319,381
0,135,SKU_1779,62
0,135,SKU_17258,67
0,135,SKU_13114,20
0,135,SKU_17927,49
0,135,SKU_17928,38
0,135,SKU_1226,39
0,135,SKU_19528,115
0,135,SKU_1934,108
0,135,SKU_1935,43
0,135,SKU_1937,59
0,135,SKU_1939,31
0,135,SKU_2391,265
0,135,SKU_1646,180
0,135,SKU_2393,28
0,135,SKU_1972,17
0,135,SKU_14099,168
0,135,SKU_14114,120
0,135,SKU_4406,203
0,135,SKU_4774,37
0,135,SKU_789,70
0,135,SKU_17625,82
0,135,SKU_18206,287
0,135,SKU_16856,190
0,135,SKU_16857,74
0,135,SKU_14341,446
0,135,SKU_21817,12
0,135,SKU_16860,70
0,135,SKU_19236,2
0,135,SKU_226,17
0,135,SKU_10247,30
0,135,SKU_21116,11
0,135,SKU_21404,106
0,135,SKU_6265,186
0,135,SKU_2811,11
0,135,SKU_334,74
0,136,SKU_20005,64
0,136,SKU_17023,248
0,136,SKU_20272,2
0,136,SKU_17031,22
0,136,SKU_17033,106
0,136,SKU_17073,1
0,136,SKU_17176,78
0,136,SKU_17041,1
0,136,SKU_17111,269
0,136,SKU_17183,1
0,136,SKU_17264,23
0,136,SKU_19532,126
0,136,SKU_1284,1
0,136,SKU_19511,409
0,136,SKU_19537,140
0,136,SKU_13259,44
0,136,SKU_19211,173
0,136,SKU_13056,1
0,136,SKU_1751,60
0,136,SKU_1971,45
0,136,SKU_1972,1
0,136,SKU_1973,138
0,136,SKU_1995,152
0,136,SKU_2648,3
0,136,SKU_10202,43
0,136,SKU_17313,392
0,137,SKU_17120,44
0,137,SKU_20268,1
0,137,SKU_20384,97
0,137,SKU_17085,139
0,137,SKU_18031,150
0,137,SKU_19219,240
0,137,SKU_19220,120
0,137,SKU_19221,33
0,137,SKU_19346,66
0,137,SKU_19396,124
0,137,SKU_19574,33
0,137,SKU_754,1
0,137,SKU_21435,180
0,137,SKU_21437,173
0,137,SKU_21438,139
0,137,SKU_21439,40
0,137,SKU_14080,105
0,137,SKU_14278,32
0,137,SKU_3764,35
0,137,SKU_13096,14
0,137,SKU_13259,228
0,137,SKU_3907,49
0,137,SKU_15401,115
0,137,SKU_20770,79
0,137,SKU_19756,61
0,137,SKU_896,379
0,137,SKU_2632,92
0,137,SKU_2718,46
0,137,SKU_1132,50
0,137,SKU_1133,38
0,137,SKU_1059,70
0,137,SKU_865,183
0,137,SKU_87,59
0,137,SKU_317,65
0,137,SKU_319,214
0,137,SKU_17258,76
0,137,SKU_17926,41
0,137,SKU_3027,66
0,137,SKU_1224,187
0,137,SKU_1226,35
0,137,SKU_203,27
0,137,SKU_11070,3
0,137,SKU_2720,47
0,137,SKU_14099,3
0,137,SKU_4406,31
0,137,SKU_4774,69
0,137,SKU_4883,64
0,137,SKU_18204,28
0,137,SKU_18206,60
0,137,SKU_14342,310
0,137,SKU_21816,13
0,137,SKU_21817,3
0,137,SKU_16860,69
0,137,SKU_16861,92
0,137,SKU_20721,44
0,137,SKU_19238,249
0,137,SKU_2007,52
0,137,SKU_17841,50
0,137,SKU_17843,100
0,137,SKU_21597,27
0,137,SKU_21599,263
0,138,SKU_19489,36
0,138,SKU_17023,95
0,138,SKU_17028,1
0,138,SKU_17067,2
0,138,SKU_17031,94
0,138,SKU_187,1
0,138,SKU_12999,1
0,138,SKU_17041,6
0,138,SKU_17250,46
0,138,SKU_20295,201
0,138,SKU_17111,223
0,138,SKU_19558,110
0,138,SKU_19427,270
0,138,SKU_19532,655
0,138,SKU_1609,222
0,138,SKU_20352,31
0,138,SKU_19542,145
0,138,SKU_14042,174
0,138,SKU_614,3
0,139,SKU_19214,4
0,139,SKU_19451,521
0,139,SKU_19492,56
0,139,SKU_20384,176
0,139,SKU_17085,236
0,139,SKU_1411,1
0,139,SKU_21439,38
0,139,SKU_13651,199
0,139,SKU_14083,291
0,139,SKU_13812,13
0,139,SKU_13261,58
0,139,SKU_17279,39
0,139,SKU_20847,37
0,139,SKU_20848,156
0,139,SKU_20849,79
0,139,SKU_20850,47
0,139,SKU_20068,7
0,139,SKU_19756,156
0,139,SKU_896,481
0,139,SKU_2632,110
0,139,SKU_1129,174
0,139,SKU_865,356
0,139,SKU_87,382
0,139,SKU_319,64
0,139,SKU_21881,94
0,139,SKU_1779,92
0,139,SKU_1780,193
0,139,SKU_17258,194
0,139,SKU_17926,50
0,139,SKU_17927,28
0,139,SKU_17928,40
0,139,SKU_1224,79
0,139,SKU_1226,91
0,139,SKU_1934,28
0,139,SKU_2448,119
0,139,SKU_2720,129
0,139,SKU_4774,68
0,139,SKU_4883,197
0,139,SKU_789,26
0,139,SKU_17240,75
0,139,SKU_16856,47
0,139,SKU_16857,162
0,139,SKU_10204,14
0,139,SKU_21816,5
0,139,SKU_16858,84
0,139,SKU_16860,249
0,139,SKU_20718,82
0,139,SKU_19236,296
0,139,SKU_17841,50
0,139,SKU_330,42
0,139,SKU_331,126
0,139,SKU_332,84
0,139,SKU_334,407
0,140,SKU_17063,188
0,140,SKU_17023,441
0,140,SKU_17904,1
0,140,SKU_17029,67
0,140,SKU_17031,233
0,140,SKU_17033,30
0,140,SKU_19497,41
0,140,SKU_19498,160
0,140,SKU_17248,1
0,140,SKU_17041,2
0,140,SKU_17110,37
0,140,SKU_19427,19
0,140,SKU_17780,3
0,140,SKU_1609,59
0,140,SKU_19537,90
0,140,SKU_2800,1
0,140,SKU_3311,16
0,140,SKU_1225,40
0,140,SKU_236,31
0,140,SKU_19247,126
0,140,SKU_19250,66
0,140,SKU_17314,179
0,140,SKU_19257,40
0,141,SKU_278,273
0,141,SKU_19214,50
0,141,SKU_17120,241
0,141,SKU_20147,111
0,141,SKU_19452,70
0,141,SKU_19338,191
0,141,SKU_20268,81
0,141,SKU_19492,86
0,141,SKU_20292,39
0,141,SKU_2,84
0,141,SKU_130,65
0,141,SKU_19219,30
0,141,SKU_18037,59
0,141,SKU_19566,32
0,141,SKU_121,119
0,141,SKU_18056,88
0,141,SKU_17753,57
0,141,SKU_18038,27
0,141,SKU_21920,159
0,141,SKU_21439,1
0,141,SKU_13651,62
0,141,SKU_13928,144
0,141,SKU_13261,37
0,141,SKU_711,92
0,141,SKU_19205,87
0,141,SKU_2999,19
0,141,SKU_20858,28
0,141,SKU_20769,233
0,141,SKU_20770,405
0,141,SKU_19756,49
0,141,SKU_20733,53
0,141,SKU_988,206
0,141,SKU_989,79
0,141,SKU_41,1
0,141,SKU_1131,2
0,141,SKU_1059,44
0,141,SKU_865,150
0,141,SKU_319,239
0,141,SKU_21881,3
0,141,SKU_17258,23
0,141,SKU_17926,281
0,141,SKU_17927,5
0,141,SKU_2658,200
0,141,SKU_1224,41
0,141,SKU_1226,36
0,141,SKU_13599,258
0,141,SKU_19245,2
0,141,SKU_9576,23
0,141,SKU_9804,14
0,141,SKU_18205,115
0,141,SKU_2762,49
0,141,SKU_21820,16
0,141,SKU_515,49
0,141,SKU_17384,139
0,141,SKU_19239,131
0,141,SKU_1859,100
0,141,SKU_17841,93
0,141,SKU_17843,41
0,141,SKU_13086,45
0,141,SKU_11208,37
0,141,SKU_19266,74
0,141,SKU_331,55
0,142,SKU_17048,1
0,142,SKU_17063,386
0,142,SKU_17023,706
0,142,SKU_19341,1
0,142,SKU_17029,3
0,142,SKU_17031,36
0,142,SKU_19496,37
0,142,SKU_19497,1
0,142,SKU_19498,20
0,142,SKU_17166,1
0,142,SKU_17094,13
0,142,SKU_17171,4
